Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,expetoração_mucoide,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,
Asma Brônquica,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,,
Asma Brônquica,fadiga,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Hipertensão,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Hipertensão,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,
Enxaqueca,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,depressão,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,irritabilidade,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,perturbações_visuais,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Espondilose Cervical,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,perda_de_equilíbrio,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Espondilose Cervical,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Espondilose Cervical,dor_nas_costas,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,alteração_do_sensório,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,alteração_do_sensório,,,,,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Icterícia,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,urina_escura,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,dor_abdominal,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Malária,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,náuseas,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,diarreia,dor_muscular,,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,dor_muscular,,,,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,
Varicela,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,
Dengue,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,dor_na_barriga,,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,
Febre Tifóide,arrepios,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,
Hepatite A,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,
Hepatite B,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite C,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,historial_familiar,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,
Hepatite D,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,amarelecimento_dos_olhos,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,,,,,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite E,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,,
